datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/31/2023 5:00:00 AM,1/31/2023 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6825.568,True
1/31/2023 6:00:00 AM,1/31/2023 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6790.499,True
1/31/2023 7:00:00 AM,1/31/2023 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6744.219,True
1/31/2023 8:00:00 AM,1/31/2023 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6696.417,True
1/31/2023 9:00:00 AM,1/31/2023 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6808.759,True
1/31/2023 10:00:00 AM,1/31/2023 5:00:00 AM,RFC,WEST,AEP,AEPOPT,7146.443,True
1/31/2023 11:00:00 AM,1/31/2023 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7638.745,True
1/31/2023 12:00:00 PM,1/31/2023 7:00:00 AM,RFC,WEST,AEP,AEPOPT,8010.648,True
1/31/2023 1:00:00 PM,1/31/2023 8:00:00 AM,RFC,WEST,AEP,AEPOPT,8120.904,True
1/31/2023 2:00:00 PM,1/31/2023 9:00:00 AM,RFC,WEST,AEP,AEPOPT,8111.879,True
1/31/2023 3:00:00 PM,1/31/2023 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7996.681,True
1/31/2023 4:00:00 PM,1/31/2023 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7949.858,True
1/31/2023 5:00:00 PM,1/31/2023 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7849.722,True
1/31/2023 6:00:00 PM,1/31/2023 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7767.145,True
1/31/2023 7:00:00 PM,1/31/2023 2:00:00 PM,RFC,WEST,AEP,AEPOPT,7683.730,True
1/31/2023 8:00:00 PM,1/31/2023 3:00:00 PM,RFC,WEST,AEP,AEPOPT,7502.247,True
1/31/2023 9:00:00 PM,1/31/2023 4:00:00 PM,RFC,WEST,AEP,AEPOPT,7669.069,True
1/31/2023 10:00:00 PM,1/31/2023 5:00:00 PM,RFC,WEST,AEP,AEPOPT,7861.204,True
1/31/2023 11:00:00 PM,1/31/2023 6:00:00 PM,RFC,WEST,AEP,AEPOPT,8115.304,True
2/1/2023 12:00:00 AM,1/31/2023 7:00:00 PM,RFC,WEST,AEP,AEPOPT,8138.806,True
2/1/2023 1:00:00 AM,1/31/2023 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7981.990,True
2/1/2023 2:00:00 AM,1/31/2023 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7780.190,True
2/1/2023 3:00:00 AM,1/31/2023 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7405.047,True
2/1/2023 4:00:00 AM,1/31/2023 11:00:00 PM,RFC,WEST,AEP,AEPOPT,7202.223,True
2/1/2023 5:00:00 AM,2/1/2023 12:00:00 AM,RFC,WEST,AEP,AEPOPT,7048.066,True
2/1/2023 6:00:00 AM,2/1/2023 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6979.021,True
2/1/2023 7:00:00 AM,2/1/2023 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6935.038,True
2/1/2023 8:00:00 AM,2/1/2023 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6978.110,True
2/1/2023 9:00:00 AM,2/1/2023 4:00:00 AM,RFC,WEST,AEP,AEPOPT,7070.829,True
2/1/2023 10:00:00 AM,2/1/2023 5:00:00 AM,RFC,WEST,AEP,AEPOPT,7478.284,True
2/1/2023 11:00:00 AM,2/1/2023 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7994.039,True
2/1/2023 12:00:00 PM,2/1/2023 7:00:00 AM,RFC,WEST,AEP,AEPOPT,8361.074,True
2/1/2023 1:00:00 PM,2/1/2023 8:00:00 AM,RFC,WEST,AEP,AEPOPT,8304.739,True
2/1/2023 2:00:00 PM,2/1/2023 9:00:00 AM,RFC,WEST,AEP,AEPOPT,8089.646,True
2/1/2023 3:00:00 PM,2/1/2023 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7903.104,True
2/1/2023 4:00:00 PM,2/1/2023 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7667.565,True
2/1/2023 5:00:00 PM,2/1/2023 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7533.496,True
2/1/2023 6:00:00 PM,2/1/2023 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7417.492,True
2/1/2023 7:00:00 PM,2/1/2023 2:00:00 PM,RFC,WEST,AEP,AEPOPT,7259.543,True
2/1/2023 8:00:00 PM,2/1/2023 3:00:00 PM,RFC,WEST,AEP,AEPOPT,7198.869,True
2/1/2023 9:00:00 PM,2/1/2023 4:00:00 PM,RFC,WEST,AEP,AEPOPT,7243.876,True
2/1/2023 10:00:00 PM,2/1/2023 5:00:00 PM,RFC,WEST,AEP,AEPOPT,7645.734,True
2/1/2023 11:00:00 PM,2/1/2023 6:00:00 PM,RFC,WEST,AEP,AEPOPT,7942.114,True
2/2/2023 12:00:00 AM,2/1/2023 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7991.155,True
2/2/2023 1:00:00 AM,2/1/2023 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7944.747,True
2/2/2023 2:00:00 AM,2/1/2023 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7724.515,True
2/2/2023 3:00:00 AM,2/1/2023 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7461.225,True
2/2/2023 4:00:00 AM,2/1/2023 11:00:00 PM,RFC,WEST,AEP,AEPOPT,7179.167,True
2/2/2023 5:00:00 AM,2/2/2023 12:00:00 AM,RFC,WEST,AEP,AEPOPT,7044.922,True
2/2/2023 6:00:00 AM,2/2/2023 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6921.512,True
2/2/2023 7:00:00 AM,2/2/2023 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6859.682,True
2/2/2023 8:00:00 AM,2/2/2023 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6811.409,True
2/2/2023 9:00:00 AM,2/2/2023 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6932.872,True
2/2/2023 10:00:00 AM,2/2/2023 5:00:00 AM,RFC,WEST,AEP,AEPOPT,7273.202,True
2/2/2023 11:00:00 AM,2/2/2023 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7785.805,True
2/2/2023 12:00:00 PM,2/2/2023 7:00:00 AM,RFC,WEST,AEP,AEPOPT,8098.881,True
2/2/2023 1:00:00 PM,2/2/2023 8:00:00 AM,RFC,WEST,AEP,AEPOPT,8078.665,True
2/2/2023 2:00:00 PM,2/2/2023 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7822.413,True
2/2/2023 3:00:00 PM,2/2/2023 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7604.553,True
2/2/2023 4:00:00 PM,2/2/2023 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7413.212,True
2/2/2023 5:00:00 PM,2/2/2023 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7334.891,True
2/2/2023 6:00:00 PM,2/2/2023 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7233.549,True
2/2/2023 7:00:00 PM,2/2/2023 2:00:00 PM,RFC,WEST,AEP,AEPOPT,7146.190,True
2/2/2023 8:00:00 PM,2/2/2023 3:00:00 PM,RFC,WEST,AEP,AEPOPT,7058.136,True
2/2/2023 9:00:00 PM,2/2/2023 4:00:00 PM,RFC,WEST,AEP,AEPOPT,7166.470,True
2/2/2023 10:00:00 PM,2/2/2023 5:00:00 PM,RFC,WEST,AEP,AEPOPT,7382.208,True
2/2/2023 11:00:00 PM,2/2/2023 6:00:00 PM,RFC,WEST,AEP,AEPOPT,7660.921,True
2/3/2023 12:00:00 AM,2/2/2023 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7764.847,True
2/3/2023 1:00:00 AM,2/2/2023 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7627.608,True
2/3/2023 2:00:00 AM,2/2/2023 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7549.593,True
2/3/2023 3:00:00 AM,2/2/2023 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7182.421,True
2/3/2023 4:00:00 AM,2/2/2023 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6927.477,True
2/3/2023 5:00:00 AM,2/3/2023 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6796.688,True
2/3/2023 6:00:00 AM,2/3/2023 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6738.345,True
2/3/2023 7:00:00 AM,2/3/2023 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6786.507,True
2/3/2023 8:00:00 AM,2/3/2023 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6888.020,True
2/3/2023 9:00:00 AM,2/3/2023 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6936.178,True
2/3/2023 10:00:00 AM,2/3/2023 5:00:00 AM,RFC,WEST,AEP,AEPOPT,7293.750,True
2/3/2023 11:00:00 AM,2/3/2023 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7788.717,True
2/3/2023 12:00:00 PM,2/3/2023 7:00:00 AM,RFC,WEST,AEP,AEPOPT,8169.911,True
2/3/2023 1:00:00 PM,2/3/2023 8:00:00 AM,RFC,WEST,AEP,AEPOPT,8227.108,True
2/3/2023 2:00:00 PM,2/3/2023 9:00:00 AM,RFC,WEST,AEP,AEPOPT,8224.312,True
2/3/2023 3:00:00 PM,2/3/2023 10:00:00 AM,RFC,WEST,AEP,AEPOPT,8219.810,True
2/3/2023 4:00:00 PM,2/3/2023 11:00:00 AM,RFC,WEST,AEP,AEPOPT,8077.832,True
2/3/2023 5:00:00 PM,2/3/2023 12:00:00 PM,RFC,WEST,AEP,AEPOPT,8336.682,True
2/3/2023 6:00:00 PM,2/3/2023 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7899.488,True
2/3/2023 7:00:00 PM,2/3/2023 2:00:00 PM,RFC,WEST,AEP,AEPOPT,7710.963,True
2/3/2023 8:00:00 PM,2/3/2023 3:00:00 PM,RFC,WEST,AEP,AEPOPT,7666.480,True
2/3/2023 9:00:00 PM,2/3/2023 4:00:00 PM,RFC,WEST,AEP,AEPOPT,7807.977,True
2/3/2023 10:00:00 PM,2/3/2023 5:00:00 PM,RFC,WEST,AEP,AEPOPT,8009.033,True
2/3/2023 11:00:00 PM,2/3/2023 6:00:00 PM,RFC,WEST,AEP,AEPOPT,8284.964,True
2/4/2023 12:00:00 AM,2/3/2023 7:00:00 PM,RFC,WEST,AEP,AEPOPT,8289.477,True
2/4/2023 1:00:00 AM,2/3/2023 8:00:00 PM,RFC,WEST,AEP,AEPOPT,8160.929,True
2/4/2023 2:00:00 AM,2/3/2023 9:00:00 PM,RFC,WEST,AEP,AEPOPT,8028.283,True
2/4/2023 3:00:00 AM,2/3/2023 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7839.764,True
2/4/2023 4:00:00 AM,2/3/2023 11:00:00 PM,RFC,WEST,AEP,AEPOPT,7579.834,True
2/4/2023 5:00:00 AM,2/4/2023 12:00:00 AM,RFC,WEST,AEP,AEPOPT,7480.719,True
2/4/2023 6:00:00 AM,2/4/2023 1:00:00 AM,RFC,WEST,AEP,AEPOPT,7297.582,True
2/4/2023 7:00:00 AM,2/4/2023 2:00:00 AM,RFC,WEST,AEP,AEPOPT,7253.947,True
2/4/2023 8:00:00 AM,2/4/2023 3:00:00 AM,RFC,WEST,AEP,AEPOPT,7365.915,True
2/4/2023 9:00:00 AM,2/4/2023 4:00:00 AM,RFC,WEST,AEP,AEPOPT,7354.908,True
2/4/2023 10:00:00 AM,2/4/2023 5:00:00 AM,RFC,WEST,AEP,AEPOPT,7536.680,True
2/4/2023 11:00:00 AM,2/4/2023 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7692.798,True
2/4/2023 12:00:00 PM,2/4/2023 7:00:00 AM,RFC,WEST,AEP,AEPOPT,7945.015,True
2/4/2023 1:00:00 PM,2/4/2023 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7969.946,True
2/4/2023 2:00:00 PM,2/4/2023 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7862.048,True
2/4/2023 3:00:00 PM,2/4/2023 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7704.552,True
2/4/2023 4:00:00 PM,2/4/2023 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7509.642,True
2/4/2023 5:00:00 PM,2/4/2023 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7278.892,True
2/4/2023 6:00:00 PM,2/4/2023 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7055.783,True
2/4/2023 7:00:00 PM,2/4/2023 2:00:00 PM,RFC,WEST,AEP,AEPOPT,6868.240,True
2/4/2023 8:00:00 PM,2/4/2023 3:00:00 PM,RFC,WEST,AEP,AEPOPT,6676.653,True
2/4/2023 9:00:00 PM,2/4/2023 4:00:00 PM,RFC,WEST,AEP,AEPOPT,6787.665,True
2/4/2023 10:00:00 PM,2/4/2023 5:00:00 PM,RFC,WEST,AEP,AEPOPT,6986.156,True
2/4/2023 11:00:00 PM,2/4/2023 6:00:00 PM,RFC,WEST,AEP,AEPOPT,7160.572,True
2/5/2023 12:00:00 AM,2/4/2023 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7169.612,True
2/5/2023 1:00:00 AM,2/4/2023 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7025.104,True
2/5/2023 2:00:00 AM,2/4/2023 9:00:00 PM,RFC,WEST,AEP,AEPOPT,6913.124,True
2/5/2023 3:00:00 AM,2/4/2023 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6617.809,True
2/5/2023 4:00:00 AM,2/4/2023 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6417.535,True
2/5/2023 5:00:00 AM,2/5/2023 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6175.187,True
2/5/2023 6:00:00 AM,2/5/2023 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6034.407,True
2/5/2023 7:00:00 AM,2/5/2023 2:00:00 AM,RFC,WEST,AEP,AEPOPT,5969.096,True
2/5/2023 8:00:00 AM,2/5/2023 3:00:00 AM,RFC,WEST,AEP,AEPOPT,5967.305,True
2/5/2023 9:00:00 AM,2/5/2023 4:00:00 AM,RFC,WEST,AEP,AEPOPT,5997.928,True
2/5/2023 10:00:00 AM,2/5/2023 5:00:00 AM,RFC,WEST,AEP,AEPOPT,6047.469,True
2/5/2023 11:00:00 AM,2/5/2023 6:00:00 AM,RFC,WEST,AEP,AEPOPT,6206.687,True
2/5/2023 12:00:00 PM,2/5/2023 7:00:00 AM,RFC,WEST,AEP,AEPOPT,6364.600,True
2/5/2023 1:00:00 PM,2/5/2023 8:00:00 AM,RFC,WEST,AEP,AEPOPT,6505.437,True
2/5/2023 2:00:00 PM,2/5/2023 9:00:00 AM,RFC,WEST,AEP,AEPOPT,6512.802,True
2/5/2023 3:00:00 PM,2/5/2023 10:00:00 AM,RFC,WEST,AEP,AEPOPT,6562.774,True
2/5/2023 4:00:00 PM,2/5/2023 11:00:00 AM,RFC,WEST,AEP,AEPOPT,6434.808,True
2/5/2023 5:00:00 PM,2/5/2023 12:00:00 PM,RFC,WEST,AEP,AEPOPT,6395.355,True
2/5/2023 6:00:00 PM,2/5/2023 1:00:00 PM,RFC,WEST,AEP,AEPOPT,6295.200,True
2/5/2023 7:00:00 PM,2/5/2023 2:00:00 PM,RFC,WEST,AEP,AEPOPT,6304.408,True
2/5/2023 8:00:00 PM,2/5/2023 3:00:00 PM,RFC,WEST,AEP,AEPOPT,6331.321,True
2/5/2023 9:00:00 PM,2/5/2023 4:00:00 PM,RFC,WEST,AEP,AEPOPT,6388.293,True
2/5/2023 10:00:00 PM,2/5/2023 5:00:00 PM,RFC,WEST,AEP,AEPOPT,6517.196,True
2/5/2023 11:00:00 PM,2/5/2023 6:00:00 PM,RFC,WEST,AEP,AEPOPT,6676.911,True
2/6/2023 12:00:00 AM,2/5/2023 7:00:00 PM,RFC,WEST,AEP,AEPOPT,6641.411,True
2/6/2023 1:00:00 AM,2/5/2023 8:00:00 PM,RFC,WEST,AEP,AEPOPT,6503.369,True
2/6/2023 2:00:00 AM,2/5/2023 9:00:00 PM,RFC,WEST,AEP,AEPOPT,6410.944,True
2/6/2023 3:00:00 AM,2/5/2023 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6072.018,True
2/6/2023 4:00:00 AM,2/5/2023 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6049.003,True
2/6/2023 5:00:00 AM,2/6/2023 12:00:00 AM,RFC,WEST,AEP,AEPOPT,5861.838,True
2/6/2023 6:00:00 AM,2/6/2023 1:00:00 AM,RFC,WEST,AEP,AEPOPT,5803.633,True
2/6/2023 7:00:00 AM,2/6/2023 2:00:00 AM,RFC,WEST,AEP,AEPOPT,5800.600,True
2/6/2023 8:00:00 AM,2/6/2023 3:00:00 AM,RFC,WEST,AEP,AEPOPT,5887.969,True
2/6/2023 9:00:00 AM,2/6/2023 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6083.458,True
2/6/2023 10:00:00 AM,2/6/2023 5:00:00 AM,RFC,WEST,AEP,AEPOPT,6431.514,True
2/6/2023 11:00:00 AM,2/6/2023 6:00:00 AM,RFC,WEST,AEP,AEPOPT,6929.747,True
2/6/2023 12:00:00 PM,2/6/2023 7:00:00 AM,RFC,WEST,AEP,AEPOPT,7296.643,True
2/6/2023 1:00:00 PM,2/6/2023 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7376.633,True
2/6/2023 2:00:00 PM,2/6/2023 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7374.791,True
2/6/2023 3:00:00 PM,2/6/2023 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7356.225,True
2/6/2023 4:00:00 PM,2/6/2023 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7337.579,True
2/6/2023 5:00:00 PM,2/6/2023 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7254.857,True
2/6/2023 6:00:00 PM,2/6/2023 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7241.686,True
2/6/2023 7:00:00 PM,2/6/2023 2:00:00 PM,RFC,WEST,AEP,AEPOPT,7090.269,True
2/6/2023 8:00:00 PM,2/6/2023 3:00:00 PM,RFC,WEST,AEP,AEPOPT,7012.359,True
2/6/2023 9:00:00 PM,2/6/2023 4:00:00 PM,RFC,WEST,AEP,AEPOPT,6951.817,True
2/6/2023 10:00:00 PM,2/6/2023 5:00:00 PM,RFC,WEST,AEP,AEPOPT,7163.633,True
2/6/2023 11:00:00 PM,2/6/2023 6:00:00 PM,RFC,WEST,AEP,AEPOPT,7487.086,True
2/7/2023 12:00:00 AM,2/6/2023 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7521.390,True
2/7/2023 1:00:00 AM,2/6/2023 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7450.344,True
2/7/2023 2:00:00 AM,2/6/2023 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7288.746,True
2/7/2023 3:00:00 AM,2/6/2023 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6996.312,True
2/7/2023 4:00:00 AM,2/6/2023 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6741.071,True
2/7/2023 5:00:00 AM,2/7/2023 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6546.604,True
2/7/2023 6:00:00 AM,2/7/2023 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6456.123,True
2/7/2023 7:00:00 AM,2/7/2023 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6428.638,True
2/7/2023 8:00:00 AM,2/7/2023 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6397.855,True
2/7/2023 9:00:00 AM,2/7/2023 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6453.958,True
2/7/2023 10:00:00 AM,2/7/2023 5:00:00 AM,RFC,WEST,AEP,AEPOPT,6843.137,True
2/7/2023 11:00:00 AM,2/7/2023 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7188.551,True
2/7/2023 12:00:00 PM,2/7/2023 7:00:00 AM,RFC,WEST,AEP,AEPOPT,7351.213,True
2/7/2023 1:00:00 PM,2/7/2023 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7341.153,True
2/7/2023 2:00:00 PM,2/7/2023 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7281.423,True
2/7/2023 3:00:00 PM,2/7/2023 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7194.248,True
2/7/2023 4:00:00 PM,2/7/2023 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7011.358,True
2/7/2023 5:00:00 PM,2/7/2023 12:00:00 PM,RFC,WEST,AEP,AEPOPT,6889.957,True
2/7/2023 6:00:00 PM,2/7/2023 1:00:00 PM,RFC,WEST,AEP,AEPOPT,6759.266,True
2/7/2023 7:00:00 PM,2/7/2023 2:00:00 PM,RFC,WEST,AEP,AEPOPT,6668.673,True
2/7/2023 8:00:00 PM,2/7/2023 3:00:00 PM,RFC,WEST,AEP,AEPOPT,6573.444,True
2/7/2023 9:00:00 PM,2/7/2023 4:00:00 PM,RFC,WEST,AEP,AEPOPT,6589.861,True
2/7/2023 10:00:00 PM,2/7/2023 5:00:00 PM,RFC,WEST,AEP,AEPOPT,6694.871,True
2/7/2023 11:00:00 PM,2/7/2023 6:00:00 PM,RFC,WEST,AEP,AEPOPT,6843.781,True
2/8/2023 12:00:00 AM,2/7/2023 7:00:00 PM,RFC,WEST,AEP,AEPOPT,6831.680,True
2/8/2023 1:00:00 AM,2/7/2023 8:00:00 PM,RFC,WEST,AEP,AEPOPT,6605.145,True
2/8/2023 2:00:00 AM,2/7/2023 9:00:00 PM,RFC,WEST,AEP,AEPOPT,6455.336,True
2/8/2023 3:00:00 AM,2/7/2023 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6143.521,True
2/8/2023 4:00:00 AM,2/7/2023 11:00:00 PM,RFC,WEST,AEP,AEPOPT,5950.881,True
2/8/2023 5:00:00 AM,2/8/2023 12:00:00 AM,RFC,WEST,AEP,AEPOPT,5742.731,True
2/8/2023 6:00:00 AM,2/8/2023 1:00:00 AM,RFC,WEST,AEP,AEPOPT,5660.452,True
2/8/2023 7:00:00 AM,2/8/2023 2:00:00 AM,RFC,WEST,AEP,AEPOPT,5686.865,True
2/8/2023 8:00:00 AM,2/8/2023 3:00:00 AM,RFC,WEST,AEP,AEPOPT,5741.670,True
2/8/2023 9:00:00 AM,2/8/2023 4:00:00 AM,RFC,WEST,AEP,AEPOPT,5847.783,True
2/8/2023 10:00:00 AM,2/8/2023 5:00:00 AM,RFC,WEST,AEP,AEPOPT,6251.302,True
2/8/2023 11:00:00 AM,2/8/2023 6:00:00 AM,RFC,WEST,AEP,AEPOPT,6872.200,True
2/8/2023 12:00:00 PM,2/8/2023 7:00:00 AM,RFC,WEST,AEP,AEPOPT,7185.363,True
2/8/2023 1:00:00 PM,2/8/2023 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7208.126,True
2/8/2023 2:00:00 PM,2/8/2023 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7037.251,True
2/8/2023 3:00:00 PM,2/8/2023 10:00:00 AM,RFC,WEST,AEP,AEPOPT,6917.284,True
2/8/2023 4:00:00 PM,2/8/2023 11:00:00 AM,RFC,WEST,AEP,AEPOPT,6804.836,True
2/8/2023 5:00:00 PM,2/8/2023 12:00:00 PM,RFC,WEST,AEP,AEPOPT,6643.310,True
2/8/2023 6:00:00 PM,2/8/2023 1:00:00 PM,RFC,WEST,AEP,AEPOPT,6502.602,True
2/8/2023 7:00:00 PM,2/8/2023 2:00:00 PM,RFC,WEST,AEP,AEPOPT,6395.265,True
2/8/2023 8:00:00 PM,2/8/2023 3:00:00 PM,RFC,WEST,AEP,AEPOPT,6296.716,True
2/8/2023 9:00:00 PM,2/8/2023 4:00:00 PM,RFC,WEST,AEP,AEPOPT,6333.068,True
2/8/2023 10:00:00 PM,2/8/2023 5:00:00 PM,RFC,WEST,AEP,AEPOPT,6530.790,True
2/8/2023 11:00:00 PM,2/8/2023 6:00:00 PM,RFC,WEST,AEP,AEPOPT,6785.166,True
2/9/2023 12:00:00 AM,2/8/2023 7:00:00 PM,RFC,WEST,AEP,AEPOPT,6823.044,True
2/9/2023 1:00:00 AM,2/8/2023 8:00:00 PM,RFC,WEST,AEP,AEPOPT,6660.104,True
2/9/2023 2:00:00 AM,2/8/2023 9:00:00 PM,RFC,WEST,AEP,AEPOPT,6492.062,True
2/9/2023 3:00:00 AM,2/8/2023 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6251.026,True
2/9/2023 4:00:00 AM,2/8/2023 11:00:00 PM,RFC,WEST,AEP,AEPOPT,5971.477,True
2/9/2023 5:00:00 AM,2/9/2023 12:00:00 AM,RFC,WEST,AEP,AEPOPT,5782.947,True
2/9/2023 6:00:00 AM,2/9/2023 1:00:00 AM,RFC,WEST,AEP,AEPOPT,5684.415,True
2/9/2023 7:00:00 AM,2/9/2023 2:00:00 AM,RFC,WEST,AEP,AEPOPT,5690.596,True
2/9/2023 8:00:00 AM,2/9/2023 3:00:00 AM,RFC,WEST,AEP,AEPOPT,5553.637,True
2/9/2023 9:00:00 AM,2/9/2023 4:00:00 AM,RFC,WEST,AEP,AEPOPT,5728.261,True
2/9/2023 10:00:00 AM,2/9/2023 5:00:00 AM,RFC,WEST,AEP,AEPOPT,5938.361,True
2/9/2023 11:00:00 AM,2/9/2023 6:00:00 AM,RFC,WEST,AEP,AEPOPT,6388.293,True
2/9/2023 12:00:00 PM,2/9/2023 7:00:00 AM,RFC,WEST,AEP,AEPOPT,6666.841,True
2/9/2023 1:00:00 PM,2/9/2023 8:00:00 AM,RFC,WEST,AEP,AEPOPT,6655.666,True
2/9/2023 2:00:00 PM,2/9/2023 9:00:00 AM,RFC,WEST,AEP,AEPOPT,6670.811,True
2/9/2023 3:00:00 PM,2/9/2023 10:00:00 AM,RFC,WEST,AEP,AEPOPT,6574.865,True
2/9/2023 4:00:00 PM,2/9/2023 11:00:00 AM,RFC,WEST,AEP,AEPOPT,6436.437,True
2/9/2023 5:00:00 PM,2/9/2023 12:00:00 PM,RFC,WEST,AEP,AEPOPT,6478.754,True
2/9/2023 6:00:00 PM,2/9/2023 1:00:00 PM,RFC,WEST,AEP,AEPOPT,6371.531,True
2/9/2023 7:00:00 PM,2/9/2023 2:00:00 PM,RFC,WEST,AEP,AEPOPT,6277.761,True
2/9/2023 8:00:00 PM,2/9/2023 3:00:00 PM,RFC,WEST,AEP,AEPOPT,6218.638,True
2/9/2023 9:00:00 PM,2/9/2023 4:00:00 PM,RFC,WEST,AEP,AEPOPT,6159.311,True
2/9/2023 10:00:00 PM,2/9/2023 5:00:00 PM,RFC,WEST,AEP,AEPOPT,6293.975,True
2/9/2023 11:00:00 PM,2/9/2023 6:00:00 PM,RFC,WEST,AEP,AEPOPT,6465.621,True
2/10/2023 12:00:00 AM,2/9/2023 7:00:00 PM,RFC,WEST,AEP,AEPOPT,6505.393,True
2/10/2023 1:00:00 AM,2/9/2023 8:00:00 PM,RFC,WEST,AEP,AEPOPT,6478.521,True
2/10/2023 2:00:00 AM,2/9/2023 9:00:00 PM,RFC,WEST,AEP,AEPOPT,6307.627,True
2/10/2023 3:00:00 AM,2/9/2023 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6069.650,True
2/10/2023 4:00:00 AM,2/9/2023 11:00:00 PM,RFC,WEST,AEP,AEPOPT,5880.116,True
