datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
2/3/2021 11:00:00 PM,2/3/2021 6:00:00 PM,RFC,WEST,AEP,AEPOPT,7669.828,True
2/4/2021 12:00:00 AM,2/3/2021 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7706.603,True
2/4/2021 1:00:00 AM,2/3/2021 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7654.814,True
2/4/2021 2:00:00 AM,2/3/2021 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7602.068,True
2/4/2021 3:00:00 AM,2/3/2021 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7290.559,True
2/4/2021 4:00:00 AM,2/3/2021 11:00:00 PM,RFC,WEST,AEP,AEPOPT,7136.038,True
2/4/2021 5:00:00 AM,2/4/2021 12:00:00 AM,RFC,WEST,AEP,AEPOPT,7058.065,True
2/4/2021 6:00:00 AM,2/4/2021 1:00:00 AM,RFC,WEST,AEP,AEPOPT,7059.902,True
2/4/2021 7:00:00 AM,2/4/2021 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6998.954,True
2/4/2021 8:00:00 AM,2/4/2021 3:00:00 AM,RFC,WEST,AEP,AEPOPT,7056.172,True
2/4/2021 9:00:00 AM,2/4/2021 4:00:00 AM,RFC,WEST,AEP,AEPOPT,7145.096,True
2/4/2021 10:00:00 AM,2/4/2021 5:00:00 AM,RFC,WEST,AEP,AEPOPT,7538.060,True
2/4/2021 11:00:00 AM,2/4/2021 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7953.174,True
2/4/2021 12:00:00 PM,2/4/2021 7:00:00 AM,RFC,WEST,AEP,AEPOPT,8264.738,True
2/4/2021 1:00:00 PM,2/4/2021 8:00:00 AM,RFC,WEST,AEP,AEPOPT,8356.741,True
2/4/2021 2:00:00 PM,2/4/2021 9:00:00 AM,RFC,WEST,AEP,AEPOPT,8112.907,True
2/4/2021 3:00:00 PM,2/4/2021 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7839.563,True
2/4/2021 4:00:00 PM,2/4/2021 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7599.262,True
2/4/2021 5:00:00 PM,2/4/2021 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7524.741,True
2/4/2021 6:00:00 PM,2/4/2021 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7449.997,True
2/4/2021 7:00:00 PM,2/4/2021 2:00:00 PM,RFC,WEST,AEP,AEPOPT,7374.182,True
2/4/2021 8:00:00 PM,2/4/2021 3:00:00 PM,RFC,WEST,AEP,AEPOPT,7278.647,True
2/4/2021 9:00:00 PM,2/4/2021 4:00:00 PM,RFC,WEST,AEP,AEPOPT,7353.865,True
2/4/2021 10:00:00 PM,2/4/2021 5:00:00 PM,RFC,WEST,AEP,AEPOPT,7528.781,True
2/4/2021 11:00:00 PM,2/4/2021 6:00:00 PM,RFC,WEST,AEP,AEPOPT,7740.448,True
2/5/2021 12:00:00 AM,2/4/2021 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7623.626,True
2/5/2021 1:00:00 AM,2/4/2021 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7487.579,True
2/5/2021 2:00:00 AM,2/4/2021 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7192.937,True
2/5/2021 3:00:00 AM,2/4/2021 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6885.828,True
2/5/2021 4:00:00 AM,2/4/2021 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6604.969,True
2/5/2021 5:00:00 AM,2/5/2021 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6384.038,True
2/5/2021 6:00:00 AM,2/5/2021 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6294.694,True
2/5/2021 7:00:00 AM,2/5/2021 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6231.059,True
2/5/2021 8:00:00 AM,2/5/2021 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6291.507,True
2/5/2021 9:00:00 AM,2/5/2021 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6382.273,True
2/5/2021 10:00:00 AM,2/5/2021 5:00:00 AM,RFC,WEST,AEP,AEPOPT,6691.411,True
2/5/2021 11:00:00 AM,2/5/2021 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7124.090,True
2/5/2021 12:00:00 PM,2/5/2021 7:00:00 AM,RFC,WEST,AEP,AEPOPT,7486.005,True
2/5/2021 1:00:00 PM,2/5/2021 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7636.915,True
2/5/2021 2:00:00 PM,2/5/2021 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7573.883,True
2/5/2021 3:00:00 PM,2/5/2021 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7564.737,True
2/5/2021 4:00:00 PM,2/5/2021 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7522.295,True
2/5/2021 5:00:00 PM,2/5/2021 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7448.946,True
2/5/2021 6:00:00 PM,2/5/2021 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7471.391,True
2/5/2021 7:00:00 PM,2/5/2021 2:00:00 PM,RFC,WEST,AEP,AEPOPT,7476.785,True
2/5/2021 8:00:00 PM,2/5/2021 3:00:00 PM,RFC,WEST,AEP,AEPOPT,7351.458,True
2/5/2021 9:00:00 PM,2/5/2021 4:00:00 PM,RFC,WEST,AEP,AEPOPT,7340.909,True
2/5/2021 10:00:00 PM,2/5/2021 5:00:00 PM,RFC,WEST,AEP,AEPOPT,7410.881,True
2/5/2021 11:00:00 PM,2/5/2021 6:00:00 PM,RFC,WEST,AEP,AEPOPT,7598.850,True
2/6/2021 12:00:00 AM,2/5/2021 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7461.151,True
2/6/2021 1:00:00 AM,2/5/2021 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7293.548,True
2/6/2021 2:00:00 AM,2/5/2021 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7071.068,True
2/6/2021 3:00:00 AM,2/5/2021 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6831.325,True
2/6/2021 4:00:00 AM,2/5/2021 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6530.478,True
2/6/2021 5:00:00 AM,2/6/2021 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6336.510,True
2/6/2021 6:00:00 AM,2/6/2021 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6293.274,True
2/6/2021 7:00:00 AM,2/6/2021 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6265.364,True
2/6/2021 8:00:00 AM,2/6/2021 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6264.921,True
2/6/2021 9:00:00 AM,2/6/2021 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6342.583,True
2/6/2021 10:00:00 AM,2/6/2021 5:00:00 AM,RFC,WEST,AEP,AEPOPT,6520.859,True
2/6/2021 11:00:00 AM,2/6/2021 6:00:00 AM,RFC,WEST,AEP,AEPOPT,6750.021,True
2/6/2021 12:00:00 PM,2/6/2021 7:00:00 AM,RFC,WEST,AEP,AEPOPT,6972.348,True
2/6/2021 1:00:00 PM,2/6/2021 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7135.412,True
2/6/2021 2:00:00 PM,2/6/2021 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7114.450,True
2/6/2021 3:00:00 PM,2/6/2021 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7067.247,True
2/6/2021 4:00:00 PM,2/6/2021 11:00:00 AM,RFC,WEST,AEP,AEPOPT,6942.322,True
2/6/2021 5:00:00 PM,2/6/2021 12:00:00 PM,RFC,WEST,AEP,AEPOPT,6761.953,True
2/6/2021 6:00:00 PM,2/6/2021 1:00:00 PM,RFC,WEST,AEP,AEPOPT,6572.626,True
2/6/2021 7:00:00 PM,2/6/2021 2:00:00 PM,RFC,WEST,AEP,AEPOPT,6433.247,True
2/6/2021 8:00:00 PM,2/6/2021 3:00:00 PM,RFC,WEST,AEP,AEPOPT,6341.617,True
2/6/2021 9:00:00 PM,2/6/2021 4:00:00 PM,RFC,WEST,AEP,AEPOPT,6439.740,True
2/6/2021 10:00:00 PM,2/6/2021 5:00:00 PM,RFC,WEST,AEP,AEPOPT,6707.496,True
2/6/2021 11:00:00 PM,2/6/2021 6:00:00 PM,RFC,WEST,AEP,AEPOPT,7067.732,True
2/7/2021 12:00:00 AM,2/6/2021 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7099.123,True
2/7/2021 1:00:00 AM,2/6/2021 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7066.246,True
2/7/2021 2:00:00 AM,2/6/2021 9:00:00 PM,RFC,WEST,AEP,AEPOPT,6957.239,True
2/7/2021 3:00:00 AM,2/6/2021 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6759.074,True
2/7/2021 4:00:00 AM,2/6/2021 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6538.982,True
2/7/2021 5:00:00 AM,2/7/2021 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6393.736,True
2/7/2021 6:00:00 AM,2/7/2021 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6296.464,True
2/7/2021 7:00:00 AM,2/7/2021 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6253.935,True
2/7/2021 8:00:00 AM,2/7/2021 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6236.239,True
2/7/2021 9:00:00 AM,2/7/2021 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6286.064,True
2/7/2021 10:00:00 AM,2/7/2021 5:00:00 AM,RFC,WEST,AEP,AEPOPT,6371.917,True
2/7/2021 11:00:00 AM,2/7/2021 6:00:00 AM,RFC,WEST,AEP,AEPOPT,6574.340,True
2/7/2021 12:00:00 PM,2/7/2021 7:00:00 AM,RFC,WEST,AEP,AEPOPT,6826.380,True
2/7/2021 1:00:00 PM,2/7/2021 8:00:00 AM,RFC,WEST,AEP,AEPOPT,6991.471,True
2/7/2021 2:00:00 PM,2/7/2021 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7093.876,True
2/7/2021 3:00:00 PM,2/7/2021 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7064.073,True
2/7/2021 4:00:00 PM,2/7/2021 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7005.526,True
2/7/2021 5:00:00 PM,2/7/2021 12:00:00 PM,RFC,WEST,AEP,AEPOPT,6952.398,True
2/7/2021 6:00:00 PM,2/7/2021 1:00:00 PM,RFC,WEST,AEP,AEPOPT,6839.893,True
2/7/2021 7:00:00 PM,2/7/2021 2:00:00 PM,RFC,WEST,AEP,AEPOPT,6764.971,True
2/7/2021 8:00:00 PM,2/7/2021 3:00:00 PM,RFC,WEST,AEP,AEPOPT,6755.430,True
2/7/2021 9:00:00 PM,2/7/2021 4:00:00 PM,RFC,WEST,AEP,AEPOPT,6889.350,True
2/7/2021 10:00:00 PM,2/7/2021 5:00:00 PM,RFC,WEST,AEP,AEPOPT,7265.170,True
2/7/2021 11:00:00 PM,2/7/2021 6:00:00 PM,RFC,WEST,AEP,AEPOPT,7663.755,True
2/8/2021 12:00:00 AM,2/7/2021 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7712.657,True
2/8/2021 1:00:00 AM,2/7/2021 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7649.295,True
2/8/2021 2:00:00 AM,2/7/2021 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7581.130,True
2/8/2021 3:00:00 AM,2/7/2021 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7337.481,True
2/8/2021 4:00:00 AM,2/7/2021 11:00:00 PM,RFC,WEST,AEP,AEPOPT,7176.495,True
2/8/2021 5:00:00 AM,2/8/2021 12:00:00 AM,RFC,WEST,AEP,AEPOPT,7025.430,True
2/8/2021 6:00:00 AM,2/8/2021 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6930.728,True
2/8/2021 7:00:00 AM,2/8/2021 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6939.722,True
2/8/2021 8:00:00 AM,2/8/2021 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6980.318,True
2/8/2021 9:00:00 AM,2/8/2021 4:00:00 AM,RFC,WEST,AEP,AEPOPT,7099.656,True
2/8/2021 10:00:00 AM,2/8/2021 5:00:00 AM,RFC,WEST,AEP,AEPOPT,7426.867,True
2/8/2021 11:00:00 AM,2/8/2021 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7876.414,True
2/8/2021 12:00:00 PM,2/8/2021 7:00:00 AM,RFC,WEST,AEP,AEPOPT,8151.765,True
2/8/2021 1:00:00 PM,2/8/2021 8:00:00 AM,RFC,WEST,AEP,AEPOPT,8141.458,True
2/8/2021 2:00:00 PM,2/8/2021 9:00:00 AM,RFC,WEST,AEP,AEPOPT,8226.647,True
2/8/2021 3:00:00 PM,2/8/2021 10:00:00 AM,RFC,WEST,AEP,AEPOPT,8111.887,True
2/8/2021 4:00:00 PM,2/8/2021 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7925.679,True
2/8/2021 5:00:00 PM,2/8/2021 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7675.092,True
2/8/2021 6:00:00 PM,2/8/2021 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7549.036,True
2/8/2021 7:00:00 PM,2/8/2021 2:00:00 PM,RFC,WEST,AEP,AEPOPT,7367.134,True
2/8/2021 8:00:00 PM,2/8/2021 3:00:00 PM,RFC,WEST,AEP,AEPOPT,7260.696,True
2/8/2021 9:00:00 PM,2/8/2021 4:00:00 PM,RFC,WEST,AEP,AEPOPT,7445.367,True
2/8/2021 10:00:00 PM,2/8/2021 5:00:00 PM,RFC,WEST,AEP,AEPOPT,7603.444,True
2/8/2021 11:00:00 PM,2/8/2021 6:00:00 PM,RFC,WEST,AEP,AEPOPT,7834.429,True
2/9/2021 12:00:00 AM,2/8/2021 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7763.886,True
2/9/2021 1:00:00 AM,2/8/2021 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7681.382,True
2/9/2021 2:00:00 AM,2/8/2021 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7433.728,True
2/9/2021 3:00:00 AM,2/8/2021 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7212.771,True
2/9/2021 4:00:00 AM,2/8/2021 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6895.314,True
2/9/2021 5:00:00 AM,2/9/2021 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6775.004,True
2/9/2021 6:00:00 AM,2/9/2021 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6651.348,True
2/9/2021 7:00:00 AM,2/9/2021 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6551.144,True
2/9/2021 8:00:00 AM,2/9/2021 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6567.320,True
2/9/2021 9:00:00 AM,2/9/2021 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6724.624,True
2/9/2021 10:00:00 AM,2/9/2021 5:00:00 AM,RFC,WEST,AEP,AEPOPT,7027.420,True
2/9/2021 11:00:00 AM,2/9/2021 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7420.803,True
2/9/2021 12:00:00 PM,2/9/2021 7:00:00 AM,RFC,WEST,AEP,AEPOPT,7650.626,True
2/9/2021 1:00:00 PM,2/9/2021 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7715.359,True
2/9/2021 2:00:00 PM,2/9/2021 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7752.306,True
2/9/2021 3:00:00 PM,2/9/2021 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7762.431,True
2/9/2021 4:00:00 PM,2/9/2021 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7731.738,True
2/9/2021 5:00:00 PM,2/9/2021 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7753.935,True
2/9/2021 6:00:00 PM,2/9/2021 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7587.800,True
2/9/2021 7:00:00 PM,2/9/2021 2:00:00 PM,RFC,WEST,AEP,AEPOPT,7534.174,True
2/9/2021 8:00:00 PM,2/9/2021 3:00:00 PM,RFC,WEST,AEP,AEPOPT,7370.064,True
2/9/2021 9:00:00 PM,2/9/2021 4:00:00 PM,RFC,WEST,AEP,AEPOPT,7401.417,True
2/9/2021 10:00:00 PM,2/9/2021 5:00:00 PM,RFC,WEST,AEP,AEPOPT,7625.720,True
2/9/2021 11:00:00 PM,2/9/2021 6:00:00 PM,RFC,WEST,AEP,AEPOPT,7848.163,True
2/10/2021 12:00:00 AM,2/9/2021 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7888.331,True
2/10/2021 1:00:00 AM,2/9/2021 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7775.063,True
2/10/2021 2:00:00 AM,2/9/2021 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7549.624,True
2/10/2021 3:00:00 AM,2/9/2021 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7240.642,True
