datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
2/1/2025 12:00:00 AM,1/31/2025 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7410.004,True
2/1/2025 1:00:00 AM,1/31/2025 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7333.909,True
2/1/2025 2:00:00 AM,1/31/2025 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7187.623,True
2/1/2025 3:00:00 AM,1/31/2025 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6965.437,True
2/1/2025 4:00:00 AM,1/31/2025 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6791.675,True
2/1/2025 5:00:00 AM,2/1/2025 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6627.213,True
2/1/2025 6:00:00 AM,2/1/2025 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6613.762,True
2/1/2025 7:00:00 AM,2/1/2025 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6589.865,True
2/1/2025 8:00:00 AM,2/1/2025 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6615.429,True
2/1/2025 9:00:00 AM,2/1/2025 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6739.036,True
2/1/2025 10:00:00 AM,2/1/2025 5:00:00 AM,RFC,WEST,AEP,AEPOPT,6902.519,True
2/1/2025 11:00:00 AM,2/1/2025 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7114.844,True
2/1/2025 12:00:00 PM,2/1/2025 7:00:00 AM,RFC,WEST,AEP,AEPOPT,7380.972,True
2/1/2025 1:00:00 PM,2/1/2025 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7511.109,True
2/1/2025 2:00:00 PM,2/1/2025 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7609.058,True
2/1/2025 3:00:00 PM,2/1/2025 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7563.382,True
2/1/2025 4:00:00 PM,2/1/2025 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7473.495,True
2/1/2025 5:00:00 PM,2/1/2025 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7397.501,True
2/1/2025 6:00:00 PM,2/1/2025 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7225.601,True
2/1/2025 7:00:00 PM,2/1/2025 2:00:00 PM,RFC,WEST,AEP,AEPOPT,7149.819,True
2/1/2025 8:00:00 PM,2/1/2025 3:00:00 PM,RFC,WEST,AEP,AEPOPT,7138.681,True
2/1/2025 9:00:00 PM,2/1/2025 4:00:00 PM,RFC,WEST,AEP,AEPOPT,7228.850,True
2/1/2025 10:00:00 PM,2/1/2025 5:00:00 PM,RFC,WEST,AEP,AEPOPT,7397.337,True
2/1/2025 11:00:00 PM,2/1/2025 6:00:00 PM,RFC,WEST,AEP,AEPOPT,7715.549,True
2/2/2025 12:00:00 AM,2/1/2025 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7841.440,True
2/2/2025 1:00:00 AM,2/1/2025 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7761.121,True
2/2/2025 2:00:00 AM,2/1/2025 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7656.610,True
2/2/2025 3:00:00 AM,2/1/2025 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7525.157,True
2/2/2025 4:00:00 AM,2/1/2025 11:00:00 PM,RFC,WEST,AEP,AEPOPT,7335.003,True
2/2/2025 5:00:00 AM,2/2/2025 12:00:00 AM,RFC,WEST,AEP,AEPOPT,7186.787,True
2/2/2025 6:00:00 AM,2/2/2025 1:00:00 AM,RFC,WEST,AEP,AEPOPT,7158.864,True
2/2/2025 7:00:00 AM,2/2/2025 2:00:00 AM,RFC,WEST,AEP,AEPOPT,7095.151,True
2/2/2025 8:00:00 AM,2/2/2025 3:00:00 AM,RFC,WEST,AEP,AEPOPT,7120.113,True
2/2/2025 9:00:00 AM,2/2/2025 4:00:00 AM,RFC,WEST,AEP,AEPOPT,7099.420,True
2/2/2025 10:00:00 AM,2/2/2025 5:00:00 AM,RFC,WEST,AEP,AEPOPT,7202.522,True
2/2/2025 11:00:00 AM,2/2/2025 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7311.913,True
2/2/2025 12:00:00 PM,2/2/2025 7:00:00 AM,RFC,WEST,AEP,AEPOPT,7503.539,True
2/2/2025 1:00:00 PM,2/2/2025 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7574.423,True
2/2/2025 2:00:00 PM,2/2/2025 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7732.878,True
2/2/2025 3:00:00 PM,2/2/2025 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7849.105,True
2/2/2025 4:00:00 PM,2/2/2025 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7823.285,True
2/2/2025 5:00:00 PM,2/2/2025 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7755.625,True
2/2/2025 6:00:00 PM,2/2/2025 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7625.131,True
2/2/2025 7:00:00 PM,2/2/2025 2:00:00 PM,RFC,WEST,AEP,AEPOPT,7532.191,True
2/2/2025 8:00:00 PM,2/2/2025 3:00:00 PM,RFC,WEST,AEP,AEPOPT,7419.835,True
2/2/2025 9:00:00 PM,2/2/2025 4:00:00 PM,RFC,WEST,AEP,AEPOPT,7426.471,True
2/2/2025 10:00:00 PM,2/2/2025 5:00:00 PM,RFC,WEST,AEP,AEPOPT,7486.141,True
2/2/2025 11:00:00 PM,2/2/2025 6:00:00 PM,RFC,WEST,AEP,AEPOPT,7710.211,True
2/3/2025 12:00:00 AM,2/2/2025 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7658.836,True
2/3/2025 1:00:00 AM,2/2/2025 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7525.925,True
2/3/2025 2:00:00 AM,2/2/2025 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7364.013,True
2/3/2025 3:00:00 AM,2/2/2025 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7195.736,True
2/3/2025 4:00:00 AM,2/2/2025 11:00:00 PM,RFC,WEST,AEP,AEPOPT,7000.180,True
2/3/2025 5:00:00 AM,2/3/2025 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6884.765,True
2/3/2025 6:00:00 AM,2/3/2025 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6767.643,True
2/3/2025 7:00:00 AM,2/3/2025 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6685.801,True
2/3/2025 8:00:00 AM,2/3/2025 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6755.547,True
2/3/2025 9:00:00 AM,2/3/2025 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6893.612,True
2/3/2025 10:00:00 AM,2/3/2025 5:00:00 AM,RFC,WEST,AEP,AEPOPT,7131.444,True
2/3/2025 11:00:00 AM,2/3/2025 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7531.425,True
2/3/2025 12:00:00 PM,2/3/2025 7:00:00 AM,RFC,WEST,AEP,AEPOPT,7809.905,True
2/3/2025 1:00:00 PM,2/3/2025 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7842.933,True
2/3/2025 2:00:00 PM,2/3/2025 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7781.340,True
2/3/2025 3:00:00 PM,2/3/2025 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7690.831,True
2/3/2025 4:00:00 PM,2/3/2025 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7549.688,True
2/3/2025 5:00:00 PM,2/3/2025 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7378.124,True
2/3/2025 6:00:00 PM,2/3/2025 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7271.031,True
2/3/2025 7:00:00 PM,2/3/2025 2:00:00 PM,RFC,WEST,AEP,AEPOPT,7125.203,True
2/3/2025 8:00:00 PM,2/3/2025 3:00:00 PM,RFC,WEST,AEP,AEPOPT,7020.562,True
2/3/2025 9:00:00 PM,2/3/2025 4:00:00 PM,RFC,WEST,AEP,AEPOPT,7028.695,True
2/3/2025 10:00:00 PM,2/3/2025 5:00:00 PM,RFC,WEST,AEP,AEPOPT,7046.302,True
2/3/2025 11:00:00 PM,2/3/2025 6:00:00 PM,RFC,WEST,AEP,AEPOPT,7376.958,True
2/4/2025 12:00:00 AM,2/3/2025 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7343.000,True
2/4/2025 1:00:00 AM,2/3/2025 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7242.776,True
2/4/2025 2:00:00 AM,2/3/2025 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7054.259,True
2/4/2025 3:00:00 AM,2/3/2025 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6746.012,True
2/4/2025 4:00:00 AM,2/3/2025 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6513.557,True
2/4/2025 5:00:00 AM,2/4/2025 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6321.099,True
2/4/2025 6:00:00 AM,2/4/2025 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6264.565,True
2/4/2025 7:00:00 AM,2/4/2025 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6273.550,True
2/4/2025 8:00:00 AM,2/4/2025 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6294.965,True
2/4/2025 9:00:00 AM,2/4/2025 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6445.847,True
2/4/2025 10:00:00 AM,2/4/2025 5:00:00 AM,RFC,WEST,AEP,AEPOPT,6823.226,True
2/4/2025 11:00:00 AM,2/4/2025 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7298.948,True
2/4/2025 12:00:00 PM,2/4/2025 7:00:00 AM,RFC,WEST,AEP,AEPOPT,7694.620,True
2/4/2025 1:00:00 PM,2/4/2025 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7758.736,True
2/4/2025 2:00:00 PM,2/4/2025 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7870.665,True
2/4/2025 3:00:00 PM,2/4/2025 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7868.460,True
2/4/2025 4:00:00 PM,2/4/2025 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7828.655,True
2/4/2025 5:00:00 PM,2/4/2025 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7714.743,True
2/4/2025 6:00:00 PM,2/4/2025 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7606.192,True
2/4/2025 7:00:00 PM,2/4/2025 2:00:00 PM,RFC,WEST,AEP,AEPOPT,7413.139,True
2/4/2025 8:00:00 PM,2/4/2025 3:00:00 PM,RFC,WEST,AEP,AEPOPT,7285.821,True
2/4/2025 9:00:00 PM,2/4/2025 4:00:00 PM,RFC,WEST,AEP,AEPOPT,7379.089,True
2/4/2025 10:00:00 PM,2/4/2025 5:00:00 PM,RFC,WEST,AEP,AEPOPT,7648.089,True
2/4/2025 11:00:00 PM,2/4/2025 6:00:00 PM,RFC,WEST,AEP,AEPOPT,8028.514,True
2/5/2025 12:00:00 AM,2/4/2025 7:00:00 PM,RFC,WEST,AEP,AEPOPT,8056.281,True
2/5/2025 1:00:00 AM,2/4/2025 8:00:00 PM,RFC,WEST,AEP,AEPOPT,8057.820,True
2/5/2025 2:00:00 AM,2/4/2025 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7901.057,True
2/5/2025 3:00:00 AM,2/4/2025 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7660.153,True
2/5/2025 4:00:00 AM,2/4/2025 11:00:00 PM,RFC,WEST,AEP,AEPOPT,7434.706,True
2/5/2025 5:00:00 AM,2/5/2025 12:00:00 AM,RFC,WEST,AEP,AEPOPT,7226.482,True
2/5/2025 6:00:00 AM,2/5/2025 1:00:00 AM,RFC,WEST,AEP,AEPOPT,7182.917,True
2/5/2025 7:00:00 AM,2/5/2025 2:00:00 AM,RFC,WEST,AEP,AEPOPT,7196.936,True
2/5/2025 8:00:00 AM,2/5/2025 3:00:00 AM,RFC,WEST,AEP,AEPOPT,7223.503,True
2/5/2025 9:00:00 AM,2/5/2025 4:00:00 AM,RFC,WEST,AEP,AEPOPT,7300.475,True
2/5/2025 10:00:00 AM,2/5/2025 5:00:00 AM,RFC,WEST,AEP,AEPOPT,7640.150,True
2/5/2025 11:00:00 AM,2/5/2025 6:00:00 AM,RFC,WEST,AEP,AEPOPT,8127.797,True
2/5/2025 12:00:00 PM,2/5/2025 7:00:00 AM,RFC,WEST,AEP,AEPOPT,8372.870,True
2/5/2025 1:00:00 PM,2/5/2025 8:00:00 AM,RFC,WEST,AEP,AEPOPT,8473.129,True
2/5/2025 2:00:00 PM,2/5/2025 9:00:00 AM,RFC,WEST,AEP,AEPOPT,8433.207,True
2/5/2025 3:00:00 PM,2/5/2025 10:00:00 AM,RFC,WEST,AEP,AEPOPT,8371.511,True
2/5/2025 4:00:00 PM,2/5/2025 11:00:00 AM,RFC,WEST,AEP,AEPOPT,8438.175,True
2/5/2025 5:00:00 PM,2/5/2025 12:00:00 PM,RFC,WEST,AEP,AEPOPT,8308.341,True
2/5/2025 6:00:00 PM,2/5/2025 1:00:00 PM,RFC,WEST,AEP,AEPOPT,8224.737,True
2/5/2025 7:00:00 PM,2/5/2025 2:00:00 PM,RFC,WEST,AEP,AEPOPT,8151.779,True
2/5/2025 8:00:00 PM,2/5/2025 3:00:00 PM,RFC,WEST,AEP,AEPOPT,8156.160,True
2/5/2025 9:00:00 PM,2/5/2025 4:00:00 PM,RFC,WEST,AEP,AEPOPT,8272.293,True
2/5/2025 10:00:00 PM,2/5/2025 5:00:00 PM,RFC,WEST,AEP,AEPOPT,8452.835,True
2/5/2025 11:00:00 PM,2/5/2025 6:00:00 PM,RFC,WEST,AEP,AEPOPT,8549.103,True
2/6/2025 12:00:00 AM,2/5/2025 7:00:00 PM,RFC,WEST,AEP,AEPOPT,8634.094,True
2/6/2025 1:00:00 AM,2/5/2025 8:00:00 PM,RFC,WEST,AEP,AEPOPT,8495.661,True
2/6/2025 2:00:00 AM,2/5/2025 9:00:00 PM,RFC,WEST,AEP,AEPOPT,8207.346,True
2/6/2025 3:00:00 AM,2/5/2025 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7939.271,True
2/6/2025 4:00:00 AM,2/5/2025 11:00:00 PM,RFC,WEST,AEP,AEPOPT,7739.920,True
2/6/2025 5:00:00 AM,2/6/2025 12:00:00 AM,RFC,WEST,AEP,AEPOPT,7516.448,True
2/6/2025 6:00:00 AM,2/6/2025 1:00:00 AM,RFC,WEST,AEP,AEPOPT,7420.313,True
2/6/2025 7:00:00 AM,2/6/2025 2:00:00 AM,RFC,WEST,AEP,AEPOPT,7315.620,True
2/6/2025 8:00:00 AM,2/6/2025 3:00:00 AM,RFC,WEST,AEP,AEPOPT,7260.233,True
2/6/2025 9:00:00 AM,2/6/2025 4:00:00 AM,RFC,WEST,AEP,AEPOPT,7308.950,True
2/6/2025 10:00:00 AM,2/6/2025 5:00:00 AM,RFC,WEST,AEP,AEPOPT,7551.128,True
2/6/2025 11:00:00 AM,2/6/2025 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7845.702,True
2/6/2025 12:00:00 PM,2/6/2025 7:00:00 AM,RFC,WEST,AEP,AEPOPT,8086.332,True
2/6/2025 1:00:00 PM,2/6/2025 8:00:00 AM,RFC,WEST,AEP,AEPOPT,8117.045,True
2/6/2025 2:00:00 PM,2/6/2025 9:00:00 AM,RFC,WEST,AEP,AEPOPT,8068.846,True
2/6/2025 3:00:00 PM,2/6/2025 10:00:00 AM,RFC,WEST,AEP,AEPOPT,8068.422,True
2/6/2025 4:00:00 PM,2/6/2025 11:00:00 AM,RFC,WEST,AEP,AEPOPT,8016.114,True
2/6/2025 5:00:00 PM,2/6/2025 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7957.858,True
2/6/2025 6:00:00 PM,2/6/2025 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7870.614,True
2/6/2025 7:00:00 PM,2/6/2025 2:00:00 PM,RFC,WEST,AEP,AEPOPT,7811.719,True
2/6/2025 8:00:00 PM,2/6/2025 3:00:00 PM,RFC,WEST,AEP,AEPOPT,7761.576,True
2/6/2025 9:00:00 PM,2/6/2025 4:00:00 PM,RFC,WEST,AEP,AEPOPT,7782.130,True
2/6/2025 10:00:00 PM,2/6/2025 5:00:00 PM,RFC,WEST,AEP,AEPOPT,7967.463,True
2/6/2025 11:00:00 PM,2/6/2025 6:00:00 PM,RFC,WEST,AEP,AEPOPT,8103.015,True
2/7/2025 12:00:00 AM,2/6/2025 7:00:00 PM,RFC,WEST,AEP,AEPOPT,8122.310,True
2/7/2025 1:00:00 AM,2/6/2025 8:00:00 PM,RFC,WEST,AEP,AEPOPT,8107.575,True
2/7/2025 2:00:00 AM,2/6/2025 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7918.867,True
2/7/2025 3:00:00 AM,2/6/2025 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7667.020,True
2/7/2025 4:00:00 AM,2/6/2025 11:00:00 PM,RFC,WEST,AEP,AEPOPT,7466.466,True
2/7/2025 5:00:00 AM,2/7/2025 12:00:00 AM,RFC,WEST,AEP,AEPOPT,7255.541,True
2/7/2025 6:00:00 AM,2/7/2025 1:00:00 AM,RFC,WEST,AEP,AEPOPT,7169.749,True
2/7/2025 7:00:00 AM,2/7/2025 2:00:00 AM,RFC,WEST,AEP,AEPOPT,7124.899,True
2/7/2025 8:00:00 AM,2/7/2025 3:00:00 AM,RFC,WEST,AEP,AEPOPT,7066.980,True
2/7/2025 9:00:00 AM,2/7/2025 4:00:00 AM,RFC,WEST,AEP,AEPOPT,7219.814,True
2/7/2025 10:00:00 AM,2/7/2025 5:00:00 AM,RFC,WEST,AEP,AEPOPT,7504.969,True
2/7/2025 11:00:00 AM,2/7/2025 6:00:00 AM,RFC,WEST,AEP,AEPOPT,8004.383,True
2/7/2025 12:00:00 PM,2/7/2025 7:00:00 AM,RFC,WEST,AEP,AEPOPT,8303.191,True
2/7/2025 1:00:00 PM,2/7/2025 8:00:00 AM,RFC,WEST,AEP,AEPOPT,8345.875,True
2/7/2025 2:00:00 PM,2/7/2025 9:00:00 AM,RFC,WEST,AEP,AEPOPT,8228.091,True
2/7/2025 3:00:00 PM,2/7/2025 10:00:00 AM,RFC,WEST,AEP,AEPOPT,8141.120,True
2/7/2025 4:00:00 PM,2/7/2025 11:00:00 AM,RFC,WEST,AEP,AEPOPT,8019.201,True
2/7/2025 5:00:00 PM,2/7/2025 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7860.916,True
2/7/2025 6:00:00 PM,2/7/2025 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7725.498,True
2/7/2025 7:00:00 PM,2/7/2025 2:00:00 PM,RFC,WEST,AEP,AEPOPT,7513.648,True
2/7/2025 8:00:00 PM,2/7/2025 3:00:00 PM,RFC,WEST,AEP,AEPOPT,7467.083,True
2/7/2025 9:00:00 PM,2/7/2025 4:00:00 PM,RFC,WEST,AEP,AEPOPT,7583.818,True
2/7/2025 10:00:00 PM,2/7/2025 5:00:00 PM,RFC,WEST,AEP,AEPOPT,7793.295,True
2/7/2025 11:00:00 PM,2/7/2025 6:00:00 PM,RFC,WEST,AEP,AEPOPT,8035.044,True
2/8/2025 12:00:00 AM,2/7/2025 7:00:00 PM,RFC,WEST,AEP,AEPOPT,8052.679,True
2/8/2025 1:00:00 AM,2/7/2025 8:00:00 PM,RFC,WEST,AEP,AEPOPT,8050.744,True
2/8/2025 2:00:00 AM,2/7/2025 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7923.107,True
2/8/2025 3:00:00 AM,2/7/2025 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7687.703,True
2/8/2025 4:00:00 AM,2/7/2025 11:00:00 PM,RFC,WEST,AEP,AEPOPT,7406.981,True
2/8/2025 5:00:00 AM,2/8/2025 12:00:00 AM,RFC,WEST,AEP,AEPOPT,7243.177,True
2/8/2025 6:00:00 AM,2/8/2025 1:00:00 AM,RFC,WEST,AEP,AEPOPT,7122.885,True
2/8/2025 7:00:00 AM,2/8/2025 2:00:00 AM,RFC,WEST,AEP,AEPOPT,7110.947,True
2/8/2025 8:00:00 AM,2/8/2025 3:00:00 AM,RFC,WEST,AEP,AEPOPT,7031.469,True
2/8/2025 9:00:00 AM,2/8/2025 4:00:00 AM,RFC,WEST,AEP,AEPOPT,7024.851,True
2/8/2025 10:00:00 AM,2/8/2025 5:00:00 AM,RFC,WEST,AEP,AEPOPT,7207.514,True
2/8/2025 11:00:00 AM,2/8/2025 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7348.278,True
2/8/2025 12:00:00 PM,2/8/2025 7:00:00 AM,RFC,WEST,AEP,AEPOPT,7567.035,True
2/8/2025 1:00:00 PM,2/8/2025 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7673.564,True
2/8/2025 2:00:00 PM,2/8/2025 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7849.786,True
2/8/2025 3:00:00 PM,2/8/2025 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7910.166,True
2/8/2025 4:00:00 PM,2/8/2025 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7880.835,True
2/8/2025 5:00:00 PM,2/8/2025 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7844.772,True
2/8/2025 6:00:00 PM,2/8/2025 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7880.970,True
2/8/2025 7:00:00 PM,2/8/2025 2:00:00 PM,RFC,WEST,AEP,AEPOPT,7822.279,True
2/8/2025 8:00:00 PM,2/8/2025 3:00:00 PM,RFC,WEST,AEP,AEPOPT,7843.300,True
2/8/2025 9:00:00 PM,2/8/2025 4:00:00 PM,RFC,WEST,AEP,AEPOPT,7939.970,True
2/8/2025 10:00:00 PM,2/8/2025 5:00:00 PM,RFC,WEST,AEP,AEPOPT,8059.936,True
2/8/2025 11:00:00 PM,2/8/2025 6:00:00 PM,RFC,WEST,AEP,AEPOPT,8067.481,True
2/9/2025 12:00:00 AM,2/8/2025 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7915.183,True
2/9/2025 1:00:00 AM,2/8/2025 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7762.638,True
2/9/2025 2:00:00 AM,2/8/2025 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7632.219,True
2/9/2025 3:00:00 AM,2/8/2025 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7316.983,True
2/9/2025 4:00:00 AM,2/8/2025 11:00:00 PM,RFC,WEST,AEP,AEPOPT,7237.099,True
2/9/2025 5:00:00 AM,2/9/2025 12:00:00 AM,RFC,WEST,AEP,AEPOPT,7139.104,True
2/9/2025 6:00:00 AM,2/9/2025 1:00:00 AM,RFC,WEST,AEP,AEPOPT,7088.901,True
2/9/2025 7:00:00 AM,2/9/2025 2:00:00 AM,RFC,WEST,AEP,AEPOPT,7028.400,True
2/9/2025 8:00:00 AM,2/9/2025 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6977.592,True
2/9/2025 9:00:00 AM,2/9/2025 4:00:00 AM,RFC,WEST,AEP,AEPOPT,7031.197,True
2/9/2025 10:00:00 AM,2/9/2025 5:00:00 AM,RFC,WEST,AEP,AEPOPT,7099.347,True
2/9/2025 11:00:00 AM,2/9/2025 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7235.391,True
2/9/2025 12:00:00 PM,2/9/2025 7:00:00 AM,RFC,WEST,AEP,AEPOPT,7415.093,True
2/9/2025 1:00:00 PM,2/9/2025 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7550.346,True
2/9/2025 2:00:00 PM,2/9/2025 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7655.906,True
2/9/2025 3:00:00 PM,2/9/2025 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7701.786,True
2/9/2025 4:00:00 PM,2/9/2025 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7729.452,True
2/9/2025 5:00:00 PM,2/9/2025 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7784.029,True
2/9/2025 6:00:00 PM,2/9/2025 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7810.118,True
2/9/2025 7:00:00 PM,2/9/2025 2:00:00 PM,RFC,WEST,AEP,AEPOPT,7799.213,True
2/9/2025 8:00:00 PM,2/9/2025 3:00:00 PM,RFC,WEST,AEP,AEPOPT,7774.303,True
2/9/2025 9:00:00 PM,2/9/2025 4:00:00 PM,RFC,WEST,AEP,AEPOPT,7957.160,True
2/9/2025 10:00:00 PM,2/9/2025 5:00:00 PM,RFC,WEST,AEP,AEPOPT,8099.283,True
2/9/2025 11:00:00 PM,2/9/2025 6:00:00 PM,RFC,WEST,AEP,AEPOPT,8140.727,True
2/10/2025 12:00:00 AM,2/9/2025 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7808.894,True
2/10/2025 1:00:00 AM,2/9/2025 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7631.521,True
2/10/2025 2:00:00 AM,2/9/2025 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7711.075,True
2/10/2025 3:00:00 AM,2/9/2025 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7646.577,True
