datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
2/1/2024 6:00:00 PM,2/1/2024 1:00:00 PM,RFC,WEST,AEP,AEPOPT,5358.107,True
2/1/2024 7:00:00 PM,2/1/2024 2:00:00 PM,RFC,WEST,AEP,AEPOPT,5339.634,True
2/1/2024 8:00:00 PM,2/1/2024 3:00:00 PM,RFC,WEST,AEP,AEPOPT,5230.068,True
2/1/2024 9:00:00 PM,2/1/2024 4:00:00 PM,RFC,WEST,AEP,AEPOPT,5330.841,True
2/1/2024 10:00:00 PM,2/1/2024 5:00:00 PM,RFC,WEST,AEP,AEPOPT,5424.463,True
2/1/2024 11:00:00 PM,2/1/2024 6:00:00 PM,RFC,WEST,AEP,AEPOPT,5534.866,True
2/2/2024 12:00:00 AM,2/1/2024 7:00:00 PM,RFC,WEST,AEP,AEPOPT,5438.256,True
2/2/2024 1:00:00 AM,2/1/2024 8:00:00 PM,RFC,WEST,AEP,AEPOPT,5369.840,True
2/2/2024 2:00:00 AM,2/1/2024 9:00:00 PM,RFC,WEST,AEP,AEPOPT,5281.482,True
2/2/2024 3:00:00 AM,2/1/2024 10:00:00 PM,RFC,WEST,AEP,AEPOPT,5125.574,True
2/2/2024 4:00:00 AM,2/1/2024 11:00:00 PM,RFC,WEST,AEP,AEPOPT,4836.990,True
2/2/2024 5:00:00 AM,2/2/2024 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6140.698,True
2/2/2024 6:00:00 AM,2/2/2024 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6056.321,True
2/2/2024 7:00:00 AM,2/2/2024 2:00:00 AM,RFC,WEST,AEP,AEPOPT,5958.154,True
2/2/2024 8:00:00 AM,2/2/2024 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6030.082,True
2/2/2024 9:00:00 AM,2/2/2024 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6116.606,True
2/2/2024 10:00:00 AM,2/2/2024 5:00:00 AM,RFC,WEST,AEP,AEPOPT,6358.996,True
2/2/2024 11:00:00 AM,2/2/2024 6:00:00 AM,RFC,WEST,AEP,AEPOPT,6884.995,True
2/2/2024 12:00:00 PM,2/2/2024 7:00:00 AM,RFC,WEST,AEP,AEPOPT,7192.666,True
2/2/2024 1:00:00 PM,2/2/2024 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7209.644,True
2/2/2024 2:00:00 PM,2/2/2024 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7202.829,True
2/2/2024 3:00:00 PM,2/2/2024 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7261.611,True
2/2/2024 4:00:00 PM,2/2/2024 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7159.597,True
2/2/2024 5:00:00 PM,2/2/2024 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7098.836,True
2/2/2024 6:00:00 PM,2/2/2024 1:00:00 PM,RFC,WEST,AEP,AEPOPT,7033.640,True
2/2/2024 7:00:00 PM,2/2/2024 2:00:00 PM,RFC,WEST,AEP,AEPOPT,6874.425,True
2/2/2024 8:00:00 PM,2/2/2024 3:00:00 PM,RFC,WEST,AEP,AEPOPT,6796.168,True
2/2/2024 9:00:00 PM,2/2/2024 4:00:00 PM,RFC,WEST,AEP,AEPOPT,6840.024,True
2/2/2024 10:00:00 PM,2/2/2024 5:00:00 PM,RFC,WEST,AEP,AEPOPT,7010.323,True
2/2/2024 11:00:00 PM,2/2/2024 6:00:00 PM,RFC,WEST,AEP,AEPOPT,7203.431,True
2/3/2024 12:00:00 AM,2/2/2024 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7216.552,True
2/3/2024 1:00:00 AM,2/2/2024 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7221.775,True
2/3/2024 2:00:00 AM,2/2/2024 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7074.082,True
2/3/2024 3:00:00 AM,2/2/2024 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6885.469,True
2/3/2024 4:00:00 AM,2/2/2024 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6634.811,True
2/3/2024 5:00:00 AM,2/3/2024 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6430.459,True
2/3/2024 6:00:00 AM,2/3/2024 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6448.805,True
2/3/2024 7:00:00 AM,2/3/2024 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6362.484,True
2/3/2024 8:00:00 AM,2/3/2024 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6368.808,True
2/3/2024 9:00:00 AM,2/3/2024 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6424.377,True
2/3/2024 10:00:00 AM,2/3/2024 5:00:00 AM,RFC,WEST,AEP,AEPOPT,6564.371,True
2/3/2024 11:00:00 AM,2/3/2024 6:00:00 AM,RFC,WEST,AEP,AEPOPT,6777.252,True
2/3/2024 12:00:00 PM,2/3/2024 7:00:00 AM,RFC,WEST,AEP,AEPOPT,6993.048,True
2/3/2024 1:00:00 PM,2/3/2024 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7096.293,True
2/3/2024 2:00:00 PM,2/3/2024 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7049.998,True
2/3/2024 3:00:00 PM,2/3/2024 10:00:00 AM,RFC,WEST,AEP,AEPOPT,6986.372,True
2/3/2024 4:00:00 PM,2/3/2024 11:00:00 AM,RFC,WEST,AEP,AEPOPT,6880.424,True
2/3/2024 5:00:00 PM,2/3/2024 12:00:00 PM,RFC,WEST,AEP,AEPOPT,6683.247,True
2/3/2024 6:00:00 PM,2/3/2024 1:00:00 PM,RFC,WEST,AEP,AEPOPT,6503.883,True
2/3/2024 7:00:00 PM,2/3/2024 2:00:00 PM,RFC,WEST,AEP,AEPOPT,6334.092,True
2/3/2024 8:00:00 PM,2/3/2024 3:00:00 PM,RFC,WEST,AEP,AEPOPT,6241.799,True
2/3/2024 9:00:00 PM,2/3/2024 4:00:00 PM,RFC,WEST,AEP,AEPOPT,6290.510,True
2/3/2024 10:00:00 PM,2/3/2024 5:00:00 PM,RFC,WEST,AEP,AEPOPT,6489.609,True
2/3/2024 11:00:00 PM,2/3/2024 6:00:00 PM,RFC,WEST,AEP,AEPOPT,6792.070,True
2/4/2024 12:00:00 AM,2/3/2024 7:00:00 PM,RFC,WEST,AEP,AEPOPT,6851.504,True
2/4/2024 1:00:00 AM,2/3/2024 8:00:00 PM,RFC,WEST,AEP,AEPOPT,6870.124,True
2/4/2024 2:00:00 AM,2/3/2024 9:00:00 PM,RFC,WEST,AEP,AEPOPT,6746.202,True
2/4/2024 3:00:00 AM,2/3/2024 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6654.186,True
2/4/2024 4:00:00 AM,2/3/2024 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6558.667,True
2/4/2024 5:00:00 AM,2/4/2024 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6427.339,True
2/4/2024 6:00:00 AM,2/4/2024 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6347.897,True
2/4/2024 7:00:00 AM,2/4/2024 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6314.618,True
2/4/2024 8:00:00 AM,2/4/2024 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6312.526,True
2/4/2024 9:00:00 AM,2/4/2024 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6358.856,True
2/4/2024 10:00:00 AM,2/4/2024 5:00:00 AM,RFC,WEST,AEP,AEPOPT,6446.160,True
2/4/2024 11:00:00 AM,2/4/2024 6:00:00 AM,RFC,WEST,AEP,AEPOPT,6601.321,True
2/4/2024 12:00:00 PM,2/4/2024 7:00:00 AM,RFC,WEST,AEP,AEPOPT,6847.258,True
2/4/2024 1:00:00 PM,2/4/2024 8:00:00 AM,RFC,WEST,AEP,AEPOPT,6923.558,True
2/4/2024 2:00:00 PM,2/4/2024 9:00:00 AM,RFC,WEST,AEP,AEPOPT,6834.893,True
2/4/2024 3:00:00 PM,2/4/2024 10:00:00 AM,RFC,WEST,AEP,AEPOPT,6655.213,True
2/4/2024 4:00:00 PM,2/4/2024 11:00:00 AM,RFC,WEST,AEP,AEPOPT,6590.116,True
2/4/2024 5:00:00 PM,2/4/2024 12:00:00 PM,RFC,WEST,AEP,AEPOPT,6422.438,True
2/4/2024 6:00:00 PM,2/4/2024 1:00:00 PM,RFC,WEST,AEP,AEPOPT,6279.490,True
2/4/2024 7:00:00 PM,2/4/2024 2:00:00 PM,RFC,WEST,AEP,AEPOPT,6167.388,True
2/4/2024 8:00:00 PM,2/4/2024 3:00:00 PM,RFC,WEST,AEP,AEPOPT,6112.509,True
2/4/2024 9:00:00 PM,2/4/2024 4:00:00 PM,RFC,WEST,AEP,AEPOPT,6272.690,True
2/4/2024 10:00:00 PM,2/4/2024 5:00:00 PM,RFC,WEST,AEP,AEPOPT,6463.757,True
2/4/2024 11:00:00 PM,2/4/2024 6:00:00 PM,RFC,WEST,AEP,AEPOPT,6816.711,True
2/5/2024 12:00:00 AM,2/4/2024 7:00:00 PM,RFC,WEST,AEP,AEPOPT,6874.610,True
2/5/2024 1:00:00 AM,2/4/2024 8:00:00 PM,RFC,WEST,AEP,AEPOPT,6870.498,True
2/5/2024 2:00:00 AM,2/4/2024 9:00:00 PM,RFC,WEST,AEP,AEPOPT,6742.337,True
2/5/2024 3:00:00 AM,2/4/2024 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6606.241,True
2/5/2024 4:00:00 AM,2/4/2024 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6469.112,True
2/5/2024 5:00:00 AM,2/5/2024 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6327.642,True
2/5/2024 6:00:00 AM,2/5/2024 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6313.405,True
2/5/2024 7:00:00 AM,2/5/2024 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6362.857,True
2/5/2024 8:00:00 AM,2/5/2024 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6387.625,True
2/5/2024 9:00:00 AM,2/5/2024 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6604.511,True
2/5/2024 10:00:00 AM,2/5/2024 5:00:00 AM,RFC,WEST,AEP,AEPOPT,6958.937,True
2/5/2024 11:00:00 AM,2/5/2024 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7456.981,True
2/5/2024 12:00:00 PM,2/5/2024 7:00:00 AM,RFC,WEST,AEP,AEPOPT,7791.314,True
2/5/2024 1:00:00 PM,2/5/2024 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7745.676,True
2/5/2024 2:00:00 PM,2/5/2024 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7578.751,True
2/5/2024 3:00:00 PM,2/5/2024 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7406.766,True
2/5/2024 4:00:00 PM,2/5/2024 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7158.158,True
2/5/2024 5:00:00 PM,2/5/2024 12:00:00 PM,RFC,WEST,AEP,AEPOPT,7130.367,True
2/5/2024 6:00:00 PM,2/5/2024 1:00:00 PM,RFC,WEST,AEP,AEPOPT,6976.383,True
2/5/2024 7:00:00 PM,2/5/2024 2:00:00 PM,RFC,WEST,AEP,AEPOPT,6881.533,True
2/5/2024 8:00:00 PM,2/5/2024 3:00:00 PM,RFC,WEST,AEP,AEPOPT,6789.647,True
2/5/2024 9:00:00 PM,2/5/2024 4:00:00 PM,RFC,WEST,AEP,AEPOPT,6882.464,True
2/5/2024 10:00:00 PM,2/5/2024 5:00:00 PM,RFC,WEST,AEP,AEPOPT,7111.827,True
2/5/2024 11:00:00 PM,2/5/2024 6:00:00 PM,RFC,WEST,AEP,AEPOPT,7455.998,True
2/6/2024 12:00:00 AM,2/5/2024 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7536.384,True
2/6/2024 1:00:00 AM,2/5/2024 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7423.176,True
2/6/2024 2:00:00 AM,2/5/2024 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7228.176,True
2/6/2024 3:00:00 AM,2/5/2024 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6974.392,True
2/6/2024 4:00:00 AM,2/5/2024 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6747.743,True
2/6/2024 5:00:00 AM,2/6/2024 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6553.408,True
2/6/2024 6:00:00 AM,2/6/2024 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6513.848,True
2/6/2024 7:00:00 AM,2/6/2024 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6385.455,True
2/6/2024 8:00:00 AM,2/6/2024 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6434.788,True
2/6/2024 9:00:00 AM,2/6/2024 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6608.604,True
2/6/2024 10:00:00 AM,2/6/2024 5:00:00 AM,RFC,WEST,AEP,AEPOPT,6911.073,True
2/6/2024 11:00:00 AM,2/6/2024 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7366.957,True
2/6/2024 12:00:00 PM,2/6/2024 7:00:00 AM,RFC,WEST,AEP,AEPOPT,7651.216,True
2/6/2024 1:00:00 PM,2/6/2024 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7588.814,True
2/6/2024 2:00:00 PM,2/6/2024 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7410.971,True
2/6/2024 3:00:00 PM,2/6/2024 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7228.784,True
2/6/2024 4:00:00 PM,2/6/2024 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7107.921,True
2/6/2024 5:00:00 PM,2/6/2024 12:00:00 PM,RFC,WEST,AEP,AEPOPT,6955.693,True
2/6/2024 6:00:00 PM,2/6/2024 1:00:00 PM,RFC,WEST,AEP,AEPOPT,6828.199,True
2/6/2024 7:00:00 PM,2/6/2024 2:00:00 PM,RFC,WEST,AEP,AEPOPT,6673.374,True
2/6/2024 8:00:00 PM,2/6/2024 3:00:00 PM,RFC,WEST,AEP,AEPOPT,6545.138,True
2/6/2024 9:00:00 PM,2/6/2024 4:00:00 PM,RFC,WEST,AEP,AEPOPT,6579.113,True
2/6/2024 10:00:00 PM,2/6/2024 5:00:00 PM,RFC,WEST,AEP,AEPOPT,6820.078,True
2/6/2024 11:00:00 PM,2/6/2024 6:00:00 PM,RFC,WEST,AEP,AEPOPT,7154.360,True
2/7/2024 12:00:00 AM,2/6/2024 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7311.461,True
2/7/2024 1:00:00 AM,2/6/2024 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7230.000,True
2/7/2024 2:00:00 AM,2/6/2024 9:00:00 PM,RFC,WEST,AEP,AEPOPT,7037.377,True
2/7/2024 3:00:00 AM,2/6/2024 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6862.054,True
2/7/2024 4:00:00 AM,2/6/2024 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6728.025,True
2/7/2024 5:00:00 AM,2/7/2024 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6603.786,True
2/7/2024 6:00:00 AM,2/7/2024 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6541.320,True
2/7/2024 7:00:00 AM,2/7/2024 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6541.660,True
2/7/2024 8:00:00 AM,2/7/2024 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6605.212,True
2/7/2024 9:00:00 AM,2/7/2024 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6789.711,True
2/7/2024 10:00:00 AM,2/7/2024 5:00:00 AM,RFC,WEST,AEP,AEPOPT,7094.241,True
2/7/2024 11:00:00 AM,2/7/2024 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7626.329,True
2/7/2024 12:00:00 PM,2/7/2024 7:00:00 AM,RFC,WEST,AEP,AEPOPT,7919.463,True
2/7/2024 1:00:00 PM,2/7/2024 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7815.355,True
2/7/2024 2:00:00 PM,2/7/2024 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7619.782,True
2/7/2024 3:00:00 PM,2/7/2024 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7359.201,True
2/7/2024 4:00:00 PM,2/7/2024 11:00:00 AM,RFC,WEST,AEP,AEPOPT,7136.160,True
2/7/2024 5:00:00 PM,2/7/2024 12:00:00 PM,RFC,WEST,AEP,AEPOPT,6899.005,True
2/7/2024 6:00:00 PM,2/7/2024 1:00:00 PM,RFC,WEST,AEP,AEPOPT,6793.949,True
2/7/2024 7:00:00 PM,2/7/2024 2:00:00 PM,RFC,WEST,AEP,AEPOPT,6524.172,True
2/7/2024 8:00:00 PM,2/7/2024 3:00:00 PM,RFC,WEST,AEP,AEPOPT,6571.289,True
2/7/2024 9:00:00 PM,2/7/2024 4:00:00 PM,RFC,WEST,AEP,AEPOPT,6643.987,True
2/7/2024 10:00:00 PM,2/7/2024 5:00:00 PM,RFC,WEST,AEP,AEPOPT,6772.269,True
2/7/2024 11:00:00 PM,2/7/2024 6:00:00 PM,RFC,WEST,AEP,AEPOPT,7002.722,True
2/8/2024 12:00:00 AM,2/7/2024 7:00:00 PM,RFC,WEST,AEP,AEPOPT,7113.216,True
2/8/2024 1:00:00 AM,2/7/2024 8:00:00 PM,RFC,WEST,AEP,AEPOPT,7080.064,True
2/8/2024 2:00:00 AM,2/7/2024 9:00:00 PM,RFC,WEST,AEP,AEPOPT,6903.470,True
2/8/2024 3:00:00 AM,2/7/2024 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6674.783,True
2/8/2024 4:00:00 AM,2/7/2024 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6382.994,True
2/8/2024 5:00:00 AM,2/8/2024 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6279.905,True
2/8/2024 6:00:00 AM,2/8/2024 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6212.185,True
2/8/2024 7:00:00 AM,2/8/2024 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6188.533,True
2/8/2024 8:00:00 AM,2/8/2024 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6202.729,True
2/8/2024 9:00:00 AM,2/8/2024 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6428.663,True
2/8/2024 10:00:00 AM,2/8/2024 5:00:00 AM,RFC,WEST,AEP,AEPOPT,6705.831,True
2/8/2024 11:00:00 AM,2/8/2024 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7168.369,True
2/8/2024 12:00:00 PM,2/8/2024 7:00:00 AM,RFC,WEST,AEP,AEPOPT,7417.440,True
2/8/2024 1:00:00 PM,2/8/2024 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7491.798,True
2/8/2024 2:00:00 PM,2/8/2024 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7333.075,True
2/8/2024 3:00:00 PM,2/8/2024 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7057.750,True
2/8/2024 4:00:00 PM,2/8/2024 11:00:00 AM,RFC,WEST,AEP,AEPOPT,6974.585,True
2/8/2024 5:00:00 PM,2/8/2024 12:00:00 PM,RFC,WEST,AEP,AEPOPT,6822.371,True
2/8/2024 6:00:00 PM,2/8/2024 1:00:00 PM,RFC,WEST,AEP,AEPOPT,6772.323,True
2/8/2024 7:00:00 PM,2/8/2024 2:00:00 PM,RFC,WEST,AEP,AEPOPT,6597.937,True
2/8/2024 8:00:00 PM,2/8/2024 3:00:00 PM,RFC,WEST,AEP,AEPOPT,6564.174,True
2/8/2024 9:00:00 PM,2/8/2024 4:00:00 PM,RFC,WEST,AEP,AEPOPT,6532.152,True
2/8/2024 10:00:00 PM,2/8/2024 5:00:00 PM,RFC,WEST,AEP,AEPOPT,6700.948,True
2/8/2024 11:00:00 PM,2/8/2024 6:00:00 PM,RFC,WEST,AEP,AEPOPT,6867.107,True
2/9/2024 12:00:00 AM,2/8/2024 7:00:00 PM,RFC,WEST,AEP,AEPOPT,6815.313,True
2/9/2024 1:00:00 AM,2/8/2024 8:00:00 PM,RFC,WEST,AEP,AEPOPT,6881.377,True
2/9/2024 2:00:00 AM,2/8/2024 9:00:00 PM,RFC,WEST,AEP,AEPOPT,6617.301,True
2/9/2024 3:00:00 AM,2/8/2024 10:00:00 PM,RFC,WEST,AEP,AEPOPT,6346.250,True
2/9/2024 4:00:00 AM,2/8/2024 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6088.533,True
2/9/2024 5:00:00 AM,2/9/2024 12:00:00 AM,RFC,WEST,AEP,AEPOPT,5300.838,True
2/9/2024 6:00:00 AM,2/9/2024 1:00:00 AM,RFC,WEST,AEP,AEPOPT,5072.142,True
2/9/2024 7:00:00 AM,2/9/2024 2:00:00 AM,RFC,WEST,AEP,AEPOPT,5027.113,True
2/9/2024 8:00:00 AM,2/9/2024 3:00:00 AM,RFC,WEST,AEP,AEPOPT,4981.200,True
2/9/2024 9:00:00 AM,2/9/2024 4:00:00 AM,RFC,WEST,AEP,AEPOPT,5111.464,True
2/9/2024 10:00:00 AM,2/9/2024 5:00:00 AM,RFC,WEST,AEP,AEPOPT,5421.561,True
2/9/2024 11:00:00 AM,2/9/2024 6:00:00 AM,RFC,WEST,AEP,AEPOPT,5844.002,True
2/9/2024 12:00:00 PM,2/9/2024 7:00:00 AM,RFC,WEST,AEP,AEPOPT,6102.127,True
2/9/2024 1:00:00 PM,2/9/2024 8:00:00 AM,RFC,WEST,AEP,AEPOPT,6098.864,True
2/9/2024 2:00:00 PM,2/9/2024 9:00:00 AM,RFC,WEST,AEP,AEPOPT,6081.948,True
2/9/2024 3:00:00 PM,2/9/2024 10:00:00 AM,RFC,WEST,AEP,AEPOPT,5992.049,True
2/9/2024 4:00:00 PM,2/9/2024 11:00:00 AM,RFC,WEST,AEP,AEPOPT,5850.128,True
2/9/2024 5:00:00 PM,2/9/2024 12:00:00 PM,RFC,WEST,AEP,AEPOPT,5812.381,True
2/9/2024 6:00:00 PM,2/9/2024 1:00:00 PM,RFC,WEST,AEP,AEPOPT,5716.209,True
2/9/2024 7:00:00 PM,2/9/2024 2:00:00 PM,RFC,WEST,AEP,AEPOPT,5587.532,True
2/9/2024 8:00:00 PM,2/9/2024 3:00:00 PM,RFC,WEST,AEP,AEPOPT,5520.003,True
2/9/2024 9:00:00 PM,2/9/2024 4:00:00 PM,RFC,WEST,AEP,AEPOPT,5597.787,True
2/9/2024 10:00:00 PM,2/9/2024 5:00:00 PM,RFC,WEST,AEP,AEPOPT,5655.050,True
2/9/2024 11:00:00 PM,2/9/2024 6:00:00 PM,RFC,WEST,AEP,AEPOPT,5832.471,True
2/10/2024 12:00:00 AM,2/9/2024 7:00:00 PM,RFC,WEST,AEP,AEPOPT,5795.579,True
2/10/2024 1:00:00 AM,2/9/2024 8:00:00 PM,RFC,WEST,AEP,AEPOPT,5642.424,True
2/10/2024 2:00:00 AM,2/9/2024 9:00:00 PM,RFC,WEST,AEP,AEPOPT,5541.077,True
2/10/2024 3:00:00 AM,2/9/2024 10:00:00 PM,RFC,WEST,AEP,AEPOPT,5312.959,True
